&nbsp;,Time,Freq.,RSSI,SNR,TxPwr,CRC,mod.,CR,DataRate,FCnt,AirTime,DevAddr,FPort,Payload Size,MAC Command
Unconfirmed Data Up,15:30:15,867.5,-43,9.25,-,CRC_OK,LORA,'4/5',SF7BW125,7663,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 B8 AC 5C EF 41 72 21 52 A0 9E 88 0A 00 82 A8 26 </span>
Unconfirmed Data Up,15:30:05,867.5,-42,9.75,-,CRC_OK,LORA,'4/5',SF7BW125,7662,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 CF 37 F2 88 E6 7F BE E5 6F C3 00 F7 72 13 F4 63 </span>
Unconfirmed Data Up,15:29:55,867.5,-42,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,7661,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 24 41 0A B3 BC 0C 76 D2 25 BF BE 75 F7 78 C3 28 </span>
Unconfirmed Data Up,15:29:45,867.5,-42,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,7660,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 35 88 D4 24 37 ED 2C F8 7A 4E 5C EA C8 EF D7 C3 </span>
Unconfirmed Data Up,15:29:35,867.5,-42,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,7659,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 21 BE 65 B5 D7 A9 02 4F 27 00 F8 08 DC B0 0E F1 </span>
Unconfirmed Data Up,15:29:25,867.5,-41,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,7658,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 7B C2 CA 2E EC BB A9 1C 41 C2 F7 81 97 58 CB A1 </span>
Unconfirmed Data Up,15:29:15,867.5,-40,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,7657,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 13 F9 17 E4 3D DB AC FE 08 91 4B 78 DA 78 59 28 </span>
Unconfirmed Data Up,15:29:05,867.5,-44,10.75,-,CRC_OK,LORA,'4/5',SF7BW125,7656,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 DC 57 22 4E ED 44 A0 49 A5 05 02 FD AD FC C3 68 </span>
Unconfirmed Data Up,15:28:55,867.5,-43,10,-,CRC_OK,LORA,'4/5',SF7BW125,7655,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 AB AD 15 6A 5E 67 34 97 CB 64 E3 F4 6A 6E B9 A2 </span>
Unconfirmed Data Up,15:28:45,867.5,-42,10.75,-,CRC_OK,LORA,'4/5',SF7BW125,7654,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 38 71 39 7A 89 39 AE 76 C7 B4 DA 7D 74 2B C5 0D </span>
Unconfirmed Data Up,15:28:35,867.5,-44,11,-,CRC_OK,LORA,'4/5',SF7BW125,7653,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 78 0B F5 BF F2 24 92 5A 69 8E 69 5A 02 41 43 27 </span>
Unconfirmed Data Up,15:28:25,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,7652,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 DC 7B 87 E1 84 C7 FC F5 E1 6F C6 AF A1 A5 FD ED </span>
Unconfirmed Data Up,15:28:15,867.5,-42,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,7651,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 B8 DB 5E 25 55 2D B4 F2 80 A6 7B 6A FC 98 07 21 </span>
Unconfirmed Data Up,15:28:05,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,7650,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 6A 49 BF 11 79 52 C6 0A E2 6C 67 3F 22 25 8C 6E </span>
Unconfirmed Data Up,15:27:55,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,7649,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 21 F3 AD 19 6D B0 36 F2 87 B8 E1 62 CD 7E 74 48 </span>
Unconfirmed Data Up,15:27:45,867.5,-42,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,7648,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 99 AB 2D 25 DC 4F 63 7A 91 84 83 6C DA 6A 18 4C </span>
Unconfirmed Data Up,15:27:35,867.5,-42,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,7647,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 C5 BE 00 6E E9 BF 7D BC DA 54 3F 05 6E 92 7D 4D </span>
Unconfirmed Data Up,15:27:25,867.5,-43,9.25,-,CRC_OK,LORA,'4/5',SF7BW125,7646,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 5E 33 B9 1D EC 98 5D 5D 18 DE 3B D0 3C 10 0C 53 </span>
Unconfirmed Data Up,15:27:15,867.5,-43,9,-,CRC_OK,LORA,'4/5',SF7BW125,7645,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 C7 AA 1E 0C 32 C9 0B 12 93 0B 8C 89 D3 C4 A8 81 </span>
Unconfirmed Data Up,15:27:05,867.5,-42,10.75,-,CRC_OK,LORA,'4/5',SF7BW125,7644,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 D3 77 39 D6 9A 53 00 36 98 07 F5 AA 29 99 4C 98 </span>
Unconfirmed Data Up,15:26:55,867.5,-44,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,7643,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 C8 9A 11 55 C7 E7 D8 EE 5D C8 BE AD B4 5B 3F 05 </span>
Unconfirmed Data Up,15:26:45,867.5,-42,10.75,-,CRC_OK,LORA,'4/5',SF7BW125,7642,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 D6 B7 6B 93 15 F5 06 A5 61 24 FB 3F 0F 7B C5 89 </span>
Unconfirmed Data Up,15:26:35,867.5,-42,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,7641,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 D4 37 FB A5 9E B8 DB A4 A9 04 C7 F7 9F 20 5D D5 </span>
Unconfirmed Data Up,15:26:25,867.5,-42,11,-,CRC_OK,LORA,'4/5',SF7BW125,7640,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 4A B3 6A F2 45 7F DF 5A D8 43 2C 56 FD 24 37 9A </span>
Unconfirmed Data Up,15:26:15,867.5,-43,9.25,-,CRC_OK,LORA,'4/5',SF7BW125,7639,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 49 80 D1 A3 00 B8 26 78 35 5D 08 2B FB 88 57 DF </span>
Unconfirmed Data Up,15:26:05,867.5,-43,8.75,-,CRC_OK,LORA,'4/5',SF7BW125,7638,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 9D BE FC 1D 28 04 28 A1 CF D1 9F E5 B5 FB 2A 2E </span>
Unconfirmed Data Up,15:25:56,867.5,-41,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,7637,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 FD D5 C3 3D B7 12 2D D7 F1 14 B2 71 61 AC 39 23 </span>
Unconfirmed Data Up,15:25:46,867.5,-46,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,7636,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 47 61 4F 6A 56 A2 4A 88 5C 48 D0 8B B8 43 5C 0F </span>
Unconfirmed Data Up,15:25:35,867.5,-46,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,7635,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 F1 4D 30 7A 23 D4 4F 61 DB 33 98 2D 78 93 CC AC </span>
Unconfirmed Data Up,15:25:25,867.5,-46,9.5,-,CRC_OK,LORA,'4/5',SF7BW125,7634,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 40 D9 62 6C F7 7F F1 FD 3E 34 F8 27 E3 E1 FD C1 </span>
Unconfirmed Data Up,15:25:15,867.5,-42,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,7633,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 CE A4 3F AD CC 3B 65 2D 8B 05 3F FF A7 27 79 31 </span>
Unconfirmed Data Up,15:25:05,867.5,-43,8.75,-,CRC_OK,LORA,'4/5',SF7BW125,7632,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 2E 62 89 B3 07 7E 70 4C 6C 2D 34 65 74 4B C9 34 </span>
Unconfirmed Data Up,15:24:55,867.5,-44,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,7631,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 62 AD 43 D7 03 79 21 3D 13 42 66 FF DD FF A3 A7 </span>
Unconfirmed Data Up,15:24:45,867.5,-44,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,7630,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 3C DF EA 5F 57 08 AF 9E 31 AA 58 A7 A7 DD E6 DE </span>
Unconfirmed Data Up,15:24:35,867.5,-45,10,-,CRC_OK,LORA,'4/5',SF7BW125,7629,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 05 E1 42 40 4E 10 76 8C A4 1C 6F F0 3E 2F DD 60 </span>
Unconfirmed Data Up,15:24:25,867.5,-40,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,7628,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 C2 BA 7B E9 C9 C3 66 73 45 A2 CE 00 07 12 63 E5 </span>
Unconfirmed Data Up,15:24:15,867.5,-43,9,-,CRC_OK,LORA,'4/5',SF7BW125,7627,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 E9 8F 2F E7 6A 09 FB 77 CF F3 52 38 C6 1C 48 E2 </span>
Unconfirmed Data Up,15:24:05,867.5,-43,9.5,-,CRC_OK,LORA,'4/5',SF7BW125,7626,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 9F F9 51 BE 5C B7 C6 E1 91 0B 23 72 4B ED A2 59 </span>
Unconfirmed Data Up,15:23:55,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,7625,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 89 65 B1 D4 1E 99 CC DC CB 19 CA 22 88 A2 99 5C </span>
Unconfirmed Data Up,15:23:45,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,7624,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 19 4E 29 25 A5 E8 49 1C 50 20 71 0D 24 35 EA 5A </span>
Unconfirmed Data Up,15:23:35,867.5,-42,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,7623,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 C4 52 57 74 DC 61 BB 0E 56 8F 89 31 2E 62 D4 28 </span>
Unconfirmed Data Up,15:23:25,867.5,-42,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,7622,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 46 AA ED EB 94 15 CC 11 22 4F EB AD AA 9C A2 FB </span>
Unconfirmed Data Up,15:23:15,867.5,-42,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,7621,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 E9 91 D0 8A 5A B8 2E C2 B7 F7 23 5C F4 08 7D 86 </span>
Unconfirmed Data Up,15:23:05,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,7620,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 04 FC AB 31 41 4A 6E BF EB 71 92 9B 2B 09 33 8D </span>
Unconfirmed Data Up,15:22:56,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,7619,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 F2 03 08 E2 FF F4 69 B7 B8 49 F4 D1 8D 0C 46 62 </span>
Unconfirmed Data Up,15:22:45,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,7618,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 CF BA 9C 60 6C C9 88 0D D0 0B C7 D0 34 CA 0C 58 </span>
Unconfirmed Data Up,15:22:35,867.5,-41,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,7617,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 0B 69 A4 ED 07 93 24 FF C2 28 DC E7 BE F9 8C BA </span>
Unconfirmed Data Up,15:22:25,867.5,-41,11,-,CRC_OK,LORA,'4/5',SF7BW125,7616,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 72 20 62 52 5A 1C 7B A5 58 5C 9E E8 94 5C 9A 67 </span>
Unconfirmed Data Up,15:22:16,867.5,-43,10,-,CRC_OK,LORA,'4/5',SF7BW125,7615,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 24 75 6C B1 43 2F 42 5F 68 D7 D4 61 ED 34 B0 04 </span>
Unconfirmed Data Up,15:22:05,867.5,-40,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,7614,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 6C 96 2B A0 68 DB 83 13 64 4E F4 AE 90 08 9A E2 </span>
Unconfirmed Data Up,15:21:55,867.5,-40,12,-,CRC_OK,LORA,'4/5',SF7BW125,7613,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 30 03 54 9A 19 9F E2 03 CC 43 A0 FF 07 AA 46 14 </span>
Unconfirmed Data Up,15:21:45,867.5,-41,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,7612,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 34 CF 3F E9 04 4E FD 01 C4 D1 AF F5 87 B6 BB AA </span>
Unconfirmed Data Up,15:21:35,867.5,-43,9.75,-,CRC_OK,LORA,'4/5',SF7BW125,7611,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 28 D8 99 34 E5 29 53 B9 0C E3 12 BB 07 40 C5 27 </span>
Unconfirmed Data Up,15:21:25,867.5,-44,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,7610,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 64 B5 4A 57 38 9D D8 98 61 00 D8 20 2F 3F 2C 62 </span>
Unconfirmed Data Up,15:21:15,867.5,-41,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,7609,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 A6 9F 36 83 5F 8C E1 BD 85 18 E9 A4 D4 EA A7 D3 </span>
Unconfirmed Data Up,15:21:05,867.5,-44,10.75,-,CRC_OK,LORA,'4/5',SF7BW125,7608,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 90 6B B0 F9 B7 40 18 0E 9C 6C DA B5 85 36 A5 8D </span>
Unconfirmed Data Up,15:20:55,867.5,-43,9,-,CRC_OK,LORA,'4/5',SF7BW125,7607,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 E1 CE 1E EB B2 EB 18 3D F9 89 97 3D FD 66 3E 70 </span>
Unconfirmed Data Up,15:20:45,867.5,-43,8.5,-,CRC_OK,LORA,'4/5',SF7BW125,7606,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 BF E0 29 AD B4 2D AF AB A6 3D E3 2C A8 18 81 B7 </span>
Unconfirmed Data Up,15:20:35,867.5,-44,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,7605,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 1E 35 13 B2 63 D1 F4 D4 CC 94 7A 1C 7B AA 33 F2 </span>
Unconfirmed Data Up,15:20:25,867.5,-44,10.75,-,CRC_OK,LORA,'4/5',SF7BW125,7604,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 ED CA B8 3F E5 CB CC D2 4B 90 BA 3C AA C4 40 37 </span>
Unconfirmed Data Up,15:20:15,867.5,-43,9.25,-,CRC_OK,LORA,'4/5',SF7BW125,7603,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 FF E0 D4 29 B5 D5 C9 4D 94 EA 2B 11 8C BC CB 29 </span>
Unconfirmed Data Up,15:20:05,867.5,-43,9,-,CRC_OK,LORA,'4/5',SF7BW125,7602,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 9B EE A8 88 3B F5 D2 58 4D E3 A0 A6 E0 41 2F FF </span>
Unconfirmed Data Up,15:19:55,867.5,-45,10,-,CRC_OK,LORA,'4/5',SF7BW125,7601,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 B1 1D B3 CE 5F A5 58 67 90 B1 B7 B4 D4 3C F7 92 </span>
Unconfirmed Data Up,15:19:45,867.5,-46,10.75,-,CRC_OK,LORA,'4/5',SF7BW125,7600,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 E7 78 CD A4 F1 D2 2D 9E 07 F1 D1 3B 49 E7 C6 13 </span>
Unconfirmed Data Up,15:19:35,867.5,-47,12,-,CRC_OK,LORA,'4/5',SF7BW125,7599,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 22 40 93 B0 1E DE 45 CA 32 BF 43 A8 97 20 2F 95 </span>
Unconfirmed Data Up,15:19:25,867.5,-44,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,7598,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 8C 51 4B 50 57 39 14 44 66 78 AA DB D8 15 AC CF </span>
Unconfirmed Data Up,15:19:15,867.5,-44,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,7597,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 36 72 14 31 D4 57 C9 02 2D 4A ED 33 39 4E 76 B6 </span>
Unconfirmed Data Up,15:19:05,867.5,-46,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,7596,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 22 EB 2B DD CD 32 E9 9B 59 C8 7D 2C 9B 4B 10 04 </span>
Unconfirmed Data Up,15:18:56,867.5,-44,10.75,-,CRC_OK,LORA,'4/5',SF7BW125,7595,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 B9 EA 7D 83 26 1E 4E AE 23 82 E5 D3 7A 32 71 1E </span>
Unconfirmed Data Up,15:18:45,867.5,-42,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,7594,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 C3 88 34 A4 6D FE 0D FA 49 A5 BF 9B 3A 29 20 E5 </span>
Unconfirmed Data Up,15:18:35,867.5,-42,11,-,CRC_OK,LORA,'4/5',SF7BW125,7593,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 EA 16 9F 93 A2 D1 4F 15 36 7B C6 9E F2 80 8C 13 </span>
Unconfirmed Data Up,15:18:25,867.5,-42,11.5,-,CRC_OK,LORA,'4/5',SF7BW125,7592,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 9C 46 4D B1 B3 48 AA 20 37 B7 9C B8 F1 A7 9D E6 </span>
Unconfirmed Data Up,15:18:15,867.5,-45,10,-,CRC_OK,LORA,'4/5',SF7BW125,7591,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 67 F7 18 D4 BB BE 49 3A 39 46 98 3D 42 75 57 09 </span>
Unconfirmed Data Up,15:18:05,867.5,-42,11,-,CRC_OK,LORA,'4/5',SF7BW125,7590,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 99 E9 D4 4F B5 DC D6 87 A6 E6 BA B6 4A C2 5E 74 </span>
Unconfirmed Data Up,15:17:55,867.5,-42,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,7589,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 88 EC BF 06 B2 2A 86 37 85 51 90 C6 64 38 5F AB </span>
Unconfirmed Data Up,15:17:45,867.5,-41,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,7588,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 D5 81 6E 6B 50 7A 32 16 08 72 61 41 1B 0B D1 E8 </span>
Unconfirmed Data Up,15:17:35,867.5,-40,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,7587,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 00 E1 39 07 46 91 7E 70 15 C1 CF EC F9 9F 7E D2 </span>
Unconfirmed Data Up,15:17:25,867.5,-43,9.5,-,CRC_OK,LORA,'4/5',SF7BW125,7586,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 F5 58 99 6C 6F 48 09 94 E5 AD F8 27 01 A3 38 F9 </span>
Unconfirmed Data Up,15:17:15,867.5,-41,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,7585,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 DD 76 E0 5B 85 55 A5 E2 59 7C 7F F0 87 89 1F 7B </span>
Unconfirmed Data Up,15:17:06,867.5,-43,8.75,-,CRC_OK,LORA,'4/5',SF7BW125,7584,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 BC AA 53 56 10 4C 7B 6E 66 C8 8D D1 5D 90 1A 39 </span>
Unconfirmed Data Up,15:16:55,867.5,-44,10.75,-,CRC_OK,LORA,'4/5',SF7BW125,7583,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 6A 85 B9 B1 EE A5 11 57 3C 8B BA 8C B7 D9 9E 4B </span>
Unconfirmed Data Up,15:16:45,867.5,-44,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,7582,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 0C 66 BB 07 9C A4 7E D6 E5 A9 2D EF 8D 1D 2D 9D </span>
Unconfirmed Data Up,15:16:35,867.5,-43,8.75,-,CRC_OK,LORA,'4/5',SF7BW125,7581,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 AF C2 B6 59 32 55 AB 2E 22 FE 32 F7 5F 20 6B 4A </span>
Unconfirmed Data Up,15:16:25,867.5,-44,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,7580,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 D6 6D 71 B2 EA 57 A0 DA 78 9E 8D E9 8D 0D E1 E2 </span>
Unconfirmed Data Up,15:16:17,867.5,-44,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,7579,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 5D F4 47 95 E4 46 C4 E8 81 07 35 05 89 BC EB 47 </span>
Unconfirmed Data Up,15:16:05,867.5,-44,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,7578,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 11 A8 21 79 37 AF 5E 62 23 00 C0 A5 6C 73 41 0C </span>
Unconfirmed Data Up,15:15:56,867.5,-43,9,-,CRC_OK,LORA,'4/5',SF7BW125,7577,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 71 92 79 6A 5B E8 C6 6A 95 64 43 39 F5 1B 22 5B </span>
Unconfirmed Data Up,15:15:45,867.5,-45,10,-,CRC_OK,LORA,'4/5',SF7BW125,7576,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 DF D8 55 E3 AC D2 97 6A 30 88 4B FA CB 34 8C 0C </span>
Unconfirmed Data Up,15:15:35,867.5,-45,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,7575,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 12 BA 9E 76 22 48 FF E2 59 0D D9 85 D2 50 F0 32 </span>
Unconfirmed Data Up,15:15:25,867.5,-45,10,-,CRC_OK,LORA,'4/5',SF7BW125,7574,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 EC 3E FA 4D 6C EA 3A 0A 9A E3 16 10 A8 FD BD 25 </span>
Unconfirmed Data Up,15:15:15,867.5,-45,10,-,CRC_OK,LORA,'4/5',SF7BW125,7573,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 F5 FF C7 45 9D 9A 6E 87 07 F6 80 34 B6 64 BE EE </span>
Unconfirmed Data Up,15:15:05,867.5,-46,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,7572,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 C2 81 AA 9B CA 25 F0 A5 21 B9 D5 8A E6 5F 8A 32 </span>
Unconfirmed Data Up,15:14:55,867.5,-44,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,7571,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 B4 7E A6 B4 7C 2C B1 0C 39 89 C1 34 8A E9 C2 99 </span>
Unconfirmed Data Up,15:14:45,867.5,-44,10.5,-,CRC_OK,LORA,'4/5',SF7BW125,7570,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 9E 6A 35 0A A4 A9 D1 F6 E9 78 11 B7 DE CD 38 50 </span>
Unconfirmed Data Up,15:14:35,867.5,-45,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,7569,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 B8 A0 92 4C 8C D3 A7 4D B0 06 0B 9C 54 B0 95 33 </span>
Unconfirmed Data Up,15:14:25,867.5,-45,10,-,CRC_OK,LORA,'4/5',SF7BW125,7568,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 C1 3E 50 35 51 CD 06 E9 4D BF 02 0F 85 EF 07 7B </span>
Unconfirmed Data Up,15:14:15,867.5,-45,10.25,-,CRC_OK,LORA,'4/5',SF7BW125,7567,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 DE DA 18 23 08 65 34 74 4E B9 B2 B5 F1 1B CF 66 </span>
Unconfirmed Data Up,15:14:05,867.5,-45,11.25,-,CRC_OK,LORA,'4/5',SF7BW125,7566,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 ED 05 52 38 F2 99 3A D9 62 C3 21 06 CB 8A 55 D1 </span>
Unconfirmed Data Up,15:13:56,867.5,-45,9.75,-,CRC_OK,LORA,'4/5',SF7BW125,7565,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 D1 C4 3F 59 B3 52 AA FD 7C BB 73 A7 6D 72 AA CC </span>
Unconfirmed Data Up,15:13:45,867.5,-46,11.75,-,CRC_OK,LORA,'4/5',SF7BW125,7564,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 04 9A 5C 82 9C F3 92 1B 7F 14 F0 AC DE DF E1 E5 </span>
Unconfirmed Data Up,15:13:35,867.5,-46,11,-,CRC_OK,LORA,'4/5',SF7BW125,7563,'67',01E4AF00,3,17,,<span class="pkt_l_i">Payload</span><span>03 21 18 91 33 5D B4 C2 6E 75 19 7B 3A 16 8A 2F 46 </span>
